id,Timestamp,ComponentID,ComponentState,SystemType,TestMode,ParticipantID,ParticipantSex,ParticipantAge
0,5.871577,HV700,Open,PackedGreen,VR,3,Female,0
1,5.871577,HV700,Open,PackedGreen,VR,3,Female,0
2,5.871577,HV701,Close,PackedGreen,VR,3,Female,0
3,5.871577,HV701,Close,PackedGreen,VR,3,Female,0
4,15.06464,HV700,Open,PackedGreen,VR,3,Female,0
5,15.06464,HV700,Open,PackedGreen,VR,3,Female,0
6,15.06464,HV701,Open,PackedGreen,VR,3,Female,0
7,15.06464,HV701,Open,PackedGreen,VR,3,Female,0
8,15.06464,FIC703,Close,PackedGreen,VR,3,Female,0
9,15.06464,FIC703,Close,PackedGreen,VR,3,Female,0
10,21.68818,HV700,Open,PackedGreen,VR,3,Female,0
11,21.68818,HV700,Open,PackedGreen,VR,3,Female,0
12,21.68818,HV701,Open,PackedGreen,VR,3,Female,0
13,21.68818,HV701,Open,PackedGreen,VR,3,Female,0
14,21.68818,FIC703,Open,PackedGreen,VR,3,Female,0
15,21.68818,FIC703,Open,PackedGreen,VR,3,Female,0
16,21.68818,HV806,0,PackedGreen,VR,3,Female,0
17,21.68818,HV806,0,PackedGreen,VR,3,Female,0
18,26.99374,HV700,Open,PackedGreen,VR,3,Female,0
19,26.99374,HV700,Open,PackedGreen,VR,3,Female,0
20,26.99374,HV701,Open,PackedGreen,VR,3,Female,0
21,26.99374,HV701,Open,PackedGreen,VR,3,Female,0
22,26.99374,FIC703,Open,PackedGreen,VR,3,Female,0
23,26.99374,FIC703,Open,PackedGreen,VR,3,Female,0
24,26.99374,HV806,1,PackedGreen,VR,3,Female,0
25,26.99374,HV806,1,PackedGreen,VR,3,Female,0
26,26.99374,PRV807,0,PackedGreen,VR,3,Female,0
27,26.99374,PRV807,0,PackedGreen,VR,3,Female,0
28,30.81124,HV700,Open,PackedGreen,VR,3,Female,0
29,30.81124,HV700,Open,PackedGreen,VR,3,Female,0
30,30.81124,HV701,Open,PackedGreen,VR,3,Female,0
31,30.81124,HV701,Open,PackedGreen,VR,3,Female,0
32,30.81124,FIC703,Open,PackedGreen,VR,3,Female,0
33,30.81124,FIC703,Open,PackedGreen,VR,3,Female,0
34,30.81124,HV806,1,PackedGreen,VR,3,Female,0
35,30.81124,HV806,1,PackedGreen,VR,3,Female,0
36,30.81124,PRV807,1,PackedGreen,VR,3,Female,0
37,30.81124,PRV807,1,PackedGreen,VR,3,Female,0
38,30.81124,HV704,Close,PackedGreen,VR,3,Female,0
39,30.81124,HV704,Close,PackedGreen,VR,3,Female,0
40,30.9099,HV700,Open,PackedGreen,VR,3,Female,0
41,30.9099,HV700,Open,PackedGreen,VR,3,Female,0
42,30.9099,HV701,Open,PackedGreen,VR,3,Female,0
43,30.9099,HV701,Open,PackedGreen,VR,3,Female,0
44,30.9099,FIC703,Open,PackedGreen,VR,3,Female,0
45,30.9099,FIC703,Open,PackedGreen,VR,3,Female,0
46,30.9099,HV806,1,PackedGreen,VR,3,Female,0
47,30.9099,HV806,1,PackedGreen,VR,3,Female,0
48,30.9099,PRV807,2,PackedGreen,VR,3,Female,0
49,30.9099,PRV807,2,PackedGreen,VR,3,Female,0
50,30.9099,HV704,Close,PackedGreen,VR,3,Female,0
51,30.9099,HV704,Close,PackedGreen,VR,3,Female,0
52,30.9099,HV700,Open,PackedGreen,VR,3,Female,0
53,30.9099,HV700,Open,PackedGreen,VR,3,Female,0
54,30.9099,HV701,Open,PackedGreen,VR,3,Female,0
55,30.9099,HV701,Open,PackedGreen,VR,3,Female,0
56,30.9099,FIC703,Open,PackedGreen,VR,3,Female,0
57,30.9099,FIC703,Open,PackedGreen,VR,3,Female,0
58,30.9099,HV806,1,PackedGreen,VR,3,Female,0
