id,Timestamp,ComponentID,ComponentState,SystemType,TestMode,ParticipantID,ParticipantSex,ParticipantAge
0,20.67627,HV700,Open,PackedGreen,Screen,1,Male,25
1,20.67627,HV700,Open,PackedGreen,Screen,1,Male,25
2,20.67627,HV701,Close,PackedGreen,Screen,1,Male,25
3,20.67627,HV701,Close,PackedGreen,Screen,1,Male,25
4,26.58566,HV700,Open,PackedGreen,Screen,1,Male,25
5,26.58566,HV700,Open,PackedGreen,Screen,1,Male,25
6,26.58566,HV701,Open,PackedGreen,Screen,1,Male,25
7,26.58566,HV701,Open,PackedGreen,Screen,1,Male,25
8,26.58566,FIC703,Close,PackedGreen,Screen,1,Male,25
9,26.58566,FIC703,Close,PackedGreen,Screen,1,Male,25
10,34.21032,HV700,Open,PackedGreen,Screen,1,Male,25
11,34.21032,HV700,Open,PackedGreen,Screen,1,Male,25
12,34.21032,HV701,Open,PackedGreen,Screen,1,Male,25
13,34.21032,HV701,Open,PackedGreen,Screen,1,Male,25
14,34.21032,FIC703,Open,PackedGreen,Screen,1,Male,25
15,34.21032,FIC703,Open,PackedGreen,Screen,1,Male,25
16,34.21032,HV806,0,PackedGreen,Screen,1,Male,25
17,34.21032,HV806,0,PackedGreen,Screen,1,Male,25
18,54.41572,HV700,Open,PackedGreen,Screen,1,Male,25
19,54.41572,HV700,Open,PackedGreen,Screen,1,Male,25
20,54.41572,HV701,Open,PackedGreen,Screen,1,Male,25
21,54.41572,HV701,Open,PackedGreen,Screen,1,Male,25
22,54.41572,FIC703,Open,PackedGreen,Screen,1,Male,25
23,54.41572,FIC703,Open,PackedGreen,Screen,1,Male,25
24,54.41572,HV806,1,PackedGreen,Screen,1,Male,25
25,54.41572,HV806,1,PackedGreen,Screen,1,Male,25
26,54.41572,PRV807,0,PackedGreen,Screen,1,Male,25
27,54.41572,PRV807,0,PackedGreen,Screen,1,Male,25
28,63.92722,HV700,Open,PackedGreen,Screen,1,Male,25
29,63.92722,HV700,Open,PackedGreen,Screen,1,Male,25
30,63.92722,HV701,Open,PackedGreen,Screen,1,Male,25
31,63.92722,HV701,Open,PackedGreen,Screen,1,Male,25
32,63.92722,FIC703,Open,PackedGreen,Screen,1,Male,25
33,63.92722,FIC703,Open,PackedGreen,Screen,1,Male,25
34,63.92722,HV806,1,PackedGreen,Screen,1,Male,25
35,63.92722,HV806,1,PackedGreen,Screen,1,Male,25
36,63.92722,PRV807,1,PackedGreen,Screen,1,Male,25
37,63.92722,PRV807,1,PackedGreen,Screen,1,Male,25
38,63.92722,HV704,Close,PackedGreen,Screen,1,Male,25
39,63.92722,HV704,Close,PackedGreen,Screen,1,Male,25
40,72.15218,HV700,Open,PackedGreen,Screen,1,Male,25
41,72.15218,HV700,Open,PackedGreen,Screen,1,Male,25
42,72.15218,HV701,Open,PackedGreen,Screen,1,Male,25
43,72.15218,HV701,Open,PackedGreen,Screen,1,Male,25
44,72.15218,FIC703,Open,PackedGreen,Screen,1,Male,25
45,72.15218,FIC703,Open,PackedGreen,Screen,1,Male,25
46,72.15218,HV806,1,PackedGreen,Screen,1,Male,25
47,72.15218,HV806,1,PackedGreen,Screen,1,Male,25
48,72.15218,PRV807,1,PackedGreen,Screen,1,Male,25
49,72.15218,PRV807,1,PackedGreen,Screen,1,Male,25
50,72.15218,HV704,Close,PackedGreen,Screen,1,Male,25
51,72.15218,HV704,Close,PackedGreen,Screen,1,Male,25
52,79.52944,HV700,Open,PackedGreen,Screen,1,Male,25
53,79.52944,HV700,Open,PackedGreen,Screen,1,Male,25
54,79.52944,HV701,Open,PackedGreen,Screen,1,Male,25
55,79.52944,HV701,Open,PackedGreen,Screen,1,Male,25
56,79.52944,FIC703,Open,PackedGreen,Screen,1,Male,25
57,79.52944,FIC703,Open,PackedGreen,Screen,1,Male,25
58,79.52944,HV806,1,PackedGreen,Screen,1,Male,25
59,79.52944,HV806,1,PackedGreen,Screen,1,Male,25
60,79.52944,PRV807,1,PackedGreen,Screen,1,Male,25
61,79.52944,PRV807,1,PackedGreen,Screen,1,Male,25
62,79.52944,HV704,Open,PackedGreen,Screen,1,Male,25
63,79.52944,HV705,Open,PackedGreen,Screen,1,Male,25
64,79.52944,HV704,Open,PackedGreen,Screen,1,Male,25
65,79.52944,HV705,Open,PackedGreen,Screen,1,Male,25
66,79.52944,HV203,Close,PackedGreen,Screen,1,Male,25
67,79.52944,HV203,Close,PackedGreen,Screen,1,Male,25
68,88.60197,HV203,Open,PackedGreen,Screen,1,Male,25
69,88.60197,HV203,Open,PackedGreen,Screen,1,Male,25
70,88.60197,FIC204,Close,PackedGreen,Screen,1,Male,25
71,88.60197,FIC204,Close,PackedGreen,Screen,1,Male,25
72,97.5585,HV203,Open,PackedGreen,Screen,1,Male,25
73,97.5585,HV203,Open,PackedGreen,Screen,1,Male,25
74,97.5585,FIC204,Open,PackedGreen,Screen,1,Male,25
75,97.5585,FIC204,Open,PackedGreen,Screen,1,Male,25
76,97.5585,HV403,Open,PackedGreen,Screen,1,Male,25
77,97.5585,HV403,Open,PackedGreen,Screen,1,Male,25
78,102.0898,HV203,Open,PackedGreen,Screen,1,Male,25
79,102.0898,HV203,Open,PackedGreen,Screen,1,Male,25
80,102.0898,FIC204,Open,PackedGreen,Screen,1,Male,25
81,102.0898,FIC204,Open,PackedGreen,Screen,1,Male,25
82,102.0898,HV403,Open,PackedGreen,Screen,1,Male,25
83,102.0898,HV403,Open,PackedGreen,Screen,1,Male,25
84,103.5983,HV203,Open,PackedGreen,Screen,1,Male,25
85,103.5983,HV203,Open,PackedGreen,Screen,1,Male,25
86,103.5983,FIC204,Open,PackedGreen,Screen,1,Male,25
87,103.5983,FIC204,Open,PackedGreen,Screen,1,Male,25
88,103.5983,HV403,Open,PackedGreen,Screen,1,Male,25
89,103.5983,HV403,Open,PackedGreen,Screen,1,Male,25
90,110.4561,HV203,Open,PackedGreen,Screen,1,Male,25
91,110.4561,HV203,Open,PackedGreen,Screen,1,Male,25
92,110.4561,FIC204,Open,PackedGreen,Screen,1,Male,25
93,110.4561,FIC204,Open,PackedGreen,Screen,1,Male,25
94,110.4561,HV403,Close,PackedGreen,Screen,1,Male,25
95,110.4561,HV403,Close,PackedGreen,Screen,1,Male,25
96,110.4561,HV402,Close,PackedGreen,Screen,1,Male,25
