id,Timestamp,ComponentID,ComponentState,SystemType,TestMode,ParticipantID,ParticipantSex,ParticipantAge
0,60.76881,HV700,Open,PackedGreen,Screen,4,Female,27
1,60.76881,HV700,Open,PackedGreen,Screen,4,Female,27
2,60.76881,HV701,Close,PackedGreen,Screen,4,Female,27
3,60.76881,HV701,Close,PackedGreen,Screen,4,Female,27
4,66.92425,HV700,Open,PackedGreen,Screen,4,Female,27
5,66.92425,HV700,Open,PackedGreen,Screen,4,Female,27
6,66.92425,HV701,Open,PackedGreen,Screen,4,Female,27
7,66.92425,HV701,Open,PackedGreen,Screen,4,Female,27
8,66.92425,FIC703,Close,PackedGreen,Screen,4,Female,27
9,66.92425,FIC703,Close,PackedGreen,Screen,4,Female,27
10,87.19149,HV700,Open,PackedGreen,Screen,4,Female,27
11,87.19149,HV700,Open,PackedGreen,Screen,4,Female,27
12,87.19149,HV701,Open,PackedGreen,Screen,4,Female,27
13,87.19149,HV701,Open,PackedGreen,Screen,4,Female,27
14,87.19149,FIC703,Open,PackedGreen,Screen,4,Female,27
15,87.19149,FIC703,Open,PackedGreen,Screen,4,Female,27
16,87.19149,HV806,0,PackedGreen,Screen,4,Female,27
17,87.19149,HV806,0,PackedGreen,Screen,4,Female,27
18,151.5671,HV700,Open,PackedGreen,Screen,4,Female,27
19,151.5671,HV700,Open,PackedGreen,Screen,4,Female,27
20,151.5671,HV701,Open,PackedGreen,Screen,4,Female,27
21,151.5671,HV701,Open,PackedGreen,Screen,4,Female,27
22,151.5671,FIC703,Open,PackedGreen,Screen,4,Female,27
23,151.5671,FIC703,Open,PackedGreen,Screen,4,Female,27
24,151.5671,HV806,1,PackedGreen,Screen,4,Female,27
25,151.5671,HV806,1,PackedGreen,Screen,4,Female,27
26,151.5671,PRV807,0,PackedGreen,Screen,4,Female,27
27,151.5671,PRV807,0,PackedGreen,Screen,4,Female,27
28,156.191,HV700,Open,PackedGreen,Screen,4,Female,27
29,156.191,HV700,Open,PackedGreen,Screen,4,Female,27
30,156.191,HV701,Open,PackedGreen,Screen,4,Female,27
31,156.191,HV701,Open,PackedGreen,Screen,4,Female,27
32,156.191,FIC703,Open,PackedGreen,Screen,4,Female,27
33,156.191,FIC703,Open,PackedGreen,Screen,4,Female,27
34,156.191,HV806,1,PackedGreen,Screen,4,Female,27
35,156.191,HV806,1,PackedGreen,Screen,4,Female,27
36,156.191,PRV807,1,PackedGreen,Screen,4,Female,27
37,156.191,PRV807,1,PackedGreen,Screen,4,Female,27
38,156.191,HV704,Close,PackedGreen,Screen,4,Female,27
39,156.191,HV704,Close,PackedGreen,Screen,4,Female,27
40,169.5375,HV700,Open,PackedGreen,Screen,4,Female,27
41,169.5375,HV700,Open,PackedGreen,Screen,4,Female,27
42,169.5375,HV701,Open,PackedGreen,Screen,4,Female,27
43,169.5375,HV701,Open,PackedGreen,Screen,4,Female,27
44,169.5375,FIC703,Open,PackedGreen,Screen,4,Female,27
45,169.5375,FIC703,Open,PackedGreen,Screen,4,Female,27
46,169.5375,HV806,1,PackedGreen,Screen,4,Female,27
47,169.5375,HV806,1,PackedGreen,Screen,4,Female,27
48,169.5375,PRV807,1,PackedGreen,Screen,4,Female,27
