id,Timestamp,ComponentID,ComponentState,SystemType,TestMode,ParticipantID,ParticipantSex,ParticipantAge
0,12.21606,HV700,Open,PackedGreen,VR,1,Male,0
1,12.21606,HV700,Open,PackedGreen,VR,1,Male,0
2,12.21606,HV701,Close,PackedGreen,VR,1,Male,0
3,12.21606,HV701,Close,PackedGreen,VR,1,Male,0
4,12.21606,HV700,Close,PackedGreen,VR,1,Male,0
5,12.21606,HV700,Close,PackedGreen,VR,1,Male,0
6,12.21606,HV700,Open,PackedGreen,VR,1,Male,0
7,12.21606,HV700,Open,PackedGreen,VR,1,Male,0
8,12.21606,HV701,Close,PackedGreen,VR,1,Male,0
9,12.21606,HV701,Close,PackedGreen,VR,1,Male,0
10,15.24345,HV700,Close,PackedGreen,VR,1,Male,0
11,15.24345,HV700,Close,PackedGreen,VR,1,Male,0
12,17.15887,HV700,Open,PackedGreen,VR,1,Male,0
13,17.15887,HV700,Open,PackedGreen,VR,1,Male,0
14,17.15887,HV701,Close,PackedGreen,VR,1,Male,0
15,17.15887,HV701,Close,PackedGreen,VR,1,Male,0
16,17.97931,HV700,Close,PackedGreen,VR,1,Male,0
17,17.97931,HV700,Close,PackedGreen,VR,1,Male,0
18,21.06448,HV700,Close,PackedGreen,VR,1,Male,0
19,21.06448,HV700,Close,PackedGreen,VR,1,Male,0
20,23.81421,HV700,Close,PackedGreen,VR,1,Male,0
21,23.81421,HV700,Close,PackedGreen,VR,1,Male,0
22,25.20346,HV700,Close,PackedGreen,VR,1,Male,0
23,25.20346,HV700,Close,PackedGreen,VR,1,Male,0
24,25.82732,HV700,Close,PackedGreen,VR,1,Male,0
25,25.82732,HV700,Close,PackedGreen,VR,1,Male,0
26,29.14971,HV700,Close,PackedGreen,VR,1,Male,0
27,29.14971,HV700,Close,PackedGreen,VR,1,Male,0
28,31.88375,HV700,Close,PackedGreen,VR,1,Male,0
29,31.88375,HV700,Close,PackedGreen,VR,1,Male,0
30,32.02417,HV700,Close,PackedGreen,VR,1,Male,0
31,32.02417,HV700,Close,PackedGreen,VR,1,Male,0
32,32.53514,HV700,Close,PackedGreen,VR,1,Male,0
33,32.53514,HV700,Close,PackedGreen,VR,1,Male,0
34,35.41041,HV700,Open,PackedGreen,VR,1,Male,0
35,35.41041,HV700,Open,PackedGreen,VR,1,Male,0
36,35.41041,HV701,Close,PackedGreen,VR,1,Male,0
37,35.41041,HV701,Close,PackedGreen,VR,1,Male,0
38,35.41041,HV700,Close,PackedGreen,VR,1,Male,0
39,35.41041,HV700,Close,PackedGreen,VR,1,Male,0
40,35.82735,HV700,Close,PackedGreen,VR,1,Male,0
41,35.82735,HV700,Close,PackedGreen,VR,1,Male,0
42,36.71479,HV700,Open,PackedGreen,VR,1,Male,0
43,36.71479,HV700,Open,PackedGreen,VR,1,Male,0
44,36.71479,HV701,Open,PackedGreen,VR,1,Male,0
45,36.71479,HV701,Open,PackedGreen,VR,1,Male,0
46,36.71479,FIC703,Close,PackedGreen,VR,1,Male,0
47,36.71479,FIC703,Close,PackedGreen,VR,1,Male,0
48,36.71479,HV700,Close,PackedGreen,VR,1,Male,0
49,36.71479,HV700,Close,PackedGreen,VR,1,Male,0
50,36.71479,HV700,Open,PackedGreen,VR,1,Male,0
51,36.71479,HV700,Open,PackedGreen,VR,1,Male,0
52,36.71479,HV701,Open,PackedGreen,VR,1,Male,0
53,36.71479,HV701,Open,PackedGreen,VR,1,Male,0
54,36.71479,FIC703,Close,PackedGreen,VR,1,Male,0
55,36.71479,FIC703,Close,PackedGreen,VR,1,Male,0
56,37.99235,HV700,Open,PackedGreen,VR,1,Male,0
57,37.99235,HV700,Open,PackedGreen,VR,1,Male,0
58,37.99235,HV701,Open,PackedGreen,VR,1,Male,0
59,37.99235,HV701,Open,PackedGreen,VR,1,Male,0
60,37.99235,FIC703,Open,PackedGreen,VR,1,Male,0
61,37.99235,FIC703,Open,PackedGreen,VR,1,Male,0
62,37.99235,HV806,0,PackedGreen,VR,1,Male,0
63,37.99235,HV806,0,PackedGreen,VR,1,Male,0
64,41.95095,HV700,Open,PackedGreen,VR,1,Male,0
65,41.95095,HV700,Open,PackedGreen,VR,1,Male,0
